time_ms,audio_time_ms,frame_id,mouth_open_target,mouth_up_corner_l_target,mouth_up_corner_r_target,mouth_lip_upper_l_target,mouth_lip_upper_r_target,mouth_lip_lower_target,send_success
48760.615,48760.0,1219,0.141618,-0.111932,-0.111932,-0.148949,-0.148949,-0.174412,1
48800.608,48800.0,1220,0.149844,0.028068,0.028068,-0.008949,-0.008949,-0.034412,1
48841.213,48840.0,1221,0.149918,-0.07595,-0.07595,0.131051,0.131051,-0.174412,1
48880.577,48880.0,1222,0.121822,-0.081213,-0.081213,0.186281,0.186281,-0.191382,1
48921.345,48920.0,1223,0.086684,-0.061786,-0.061786,0.148916,0.148916,-0.146365,1
48960.983,48960.0,1224,0.049785,-0.036189,-0.036189,0.088402,0.088402,-0.08585,1
49001.396,49000.0,1225,0.012446,-0.009047,-0.009047,0.022101,0.022101,-0.021463,1
49041.862,49040.0,1226,0.003112,-0.002262,-0.002262,0.005525,0.005525,-0.005366,1
49080.918,49080.0,1227,0.10846,-0.142262,-0.142262,0.145525,0.145525,-0.145366,1
49120.842,49120.0,1228,0.21874,-0.002262,-0.002262,0.006312,0.006312,-0.005366,1
49160.963,49160.0,1229,0.152089,-0.142262,-0.142262,0.016563,0.016563,0.043614,1
49200.704,49200.0,1230,0.130512,-0.184972,-0.184972,0.01837,0.01837,0.053591,1
49241.312,49240.0,1231,0.094288,-0.145848,-0.145848,0.014078,0.014078,0.041857,1
49281.4,49280.0,1232,0.054402,-0.086264,-0.086264,0.008263,0.008263,0.024693,1
49321.334,49320.0,1233,0.013601,-0.021566,-0.021566,0.002066,0.002066,0.006173,1
49361.284,49360.0,1234,0.153601,0.118434,0.118434,-0.067845,-0.067845,0.146173,1
49401.049,49400.0,1235,0.247053,0.195092,0.195092,-0.088911,-0.088911,0.223612,1
49440.611,49440.0,1236,0.270849,0.2146,0.2146,-0.094326,-0.094326,0.243359,1
49480.614,49480.0,1237,0.270758,0.214686,0.214686,-0.093597,-0.093597,0.24288,1
49520.795,49520.0,1238,0.219974,0.174449,0.174449,-0.075911,-0.075911,0.197251,1
49561.051,49560.0,1239,0.156517,0.124131,0.124131,-0.053986,-0.053986,0.140333,1
49600.748,49600.0,1240,0.089891,0.071292,0.071292,-0.031001,-0.031001,0.080593,1
49640.456,49640.0,1241,0.022473,0.017823,0.017823,-0.00775,-0.00775,0.020148,1
49680.471,49680.0,1242,0.118913,0.157823,0.157823,0.13225,0.13225,0.047522,1
49720.901,49720.0,1243,0.140466,0.267852,0.267852,0.261458,0.261458,0.053407,1
49760.949,49760.0,1244,0.11817,0.23826,0.23826,0.236662,0.236662,0.044497,1
49801.447,49800.0,1245,0.084911,0.173763,0.173763,0.173363,0.173363,0.031888,1
49841.004,49840.0,1246,0.048913,0.10054,0.10054,0.10044,0.10044,0.018354,1
49880.658,49880.0,1247,0.012228,0.025135,0.025135,0.02511,0.02511,0.004588,1
49921.132,49920.0,1248,0.003057,0.006284,0.006284,0.006277,0.006277,0.001147,1
49961.013,49960.0,1249,0.000764,0.001571,0.001571,0.001569,0.001569,0.000287,1
50000.607,50000.0,1250,0.000191,0.000393,0.000393,0.000392,0.000392,7.2e-05,1
50041.714,50040.0,1251,4.8e-05,9.8e-05,9.8e-05,9.8e-05,9.8e-05,1.8e-05,1
50080.38,50080.0,1252,1.2e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,4e-06,1
50121.403,50120.0,1253,3e-06,6e-06,6e-06,6e-06,6e-06,1e-06,1
50161.14,50160.0,1254,1e-06,2e-06,2e-06,2e-06,2e-06,0.0,1
50201.086,50200.0,1255,0.0,0.0,0.0,0.0,0.0,0.0,1
50240.669,50240.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,1
50281.102,50280.0,1257,0.0,0.0,0.0,0.0,0.0,0.0,1
50320.805,50320.0,1258,0.0,0.0,0.0,0.0,0.0,0.0,1
50361.042,50360.0,1259,0.0,0.0,0.0,0.0,0.0,0.0,1
50400.492,50400.0,1260,0.0,0.0,0.0,0.0,0.0,0.0,1
50441.372,50440.0,1261,0.0,0.0,0.0,0.0,0.0,0.0,1
50480.946,50480.0,1262,0.0,0.0,0.0,0.0,0.0,0.0,1
50521.439,50520.0,1263,0.0,0.0,0.0,0.0,0.0,0.0,1
50561.268,50560.0,1264,0.0,0.0,0.0,0.0,0.0,0.0,1
50600.522,50600.0,1265,0.0,0.0,0.0,0.0,0.0,0.0,1
50641.672,50640.0,1266,0.0,0.0,0.0,0.0,0.0,0.0,1
50680.75,50680.0,1267,0.0,0.0,0.0,0.0,0.0,0.0,1
50721.516,50720.0,1268,0.0,0.0,0.0,0.0,0.0,0.0,1
50760.461,50760.0,1269,0.0,0.0,0.0,0.0,0.0,0.0,1
50800.48,50800.0,1270,0.112346,0.14,0.14,0.14,0.14,0.04213,1
50841.241,50840.0,1271,0.153199,0.28,0.28,0.28,0.28,0.057449,1
50880.713,50880.0,1272,0.245084,0.260739,0.260739,0.14,0.14,0.18877,1
50920.964,50920.0,1273,0.262454,0.224743,0.224743,0.0,0.0,0.227563,1
50961.261,50960.0,1274,0.262259,0.212146,0.212146,-0.067809,-0.067809,0.233193,1
51000.711,51000.0,1275,0.180129,0.289325,0.289325,0.072191,0.072191,0.10126,1
51041.424,51040.0,1276,0.167127,0.244441,0.244441,0.212191,0.212191,0.072976,1
51081.294,51080.0,1277,0.147592,0.104441,0.104441,0.119084,0.119084,0.064823,1
51120.81,51120.0,1278,0.150952,0.244441,0.244441,0.259084,0.259084,0.058976,1
51160.699,51160.0,1279,0.144338,0.280974,0.280974,0.284634,0.284634,0.054719,1
51201.437,51200.0,1280,0.148073,0.301219,0.301219,0.302135,0.302135,0.055675,1
51240.691,51240.0,1281,0.159164,0.327231,0.327231,0.32746,0.32746,0.059724,1
51281.1,51280.0,1282,0.16735,0.3449,0.3449,0.344957,0.344957,0.062766,1
51321.166,51320.0,1283,0.165292,0.340851,0.340851,0.340865,0.340865,0.061987,1
51360.821,51360.0,1284,0.158238,0.32635,0.32635,0.326354,0.326354,0.05934,1
51401.489,51400.0,1285,0.117503,0.242346,0.242346,0.242347,0.242347,0.044064,1
51440.644,51440.0,1286,0.068347,0.140966,0.140966,0.140966,0.140966,0.025631,1
51480.653,51480.0,1287,0.017087,0.035241,0.035241,0.035241,0.035241,0.006408,1
51520.472,51520.0,1288,0.157087,0.168011,0.168011,-0.060407,-0.060407,0.146408,1
51561.062,51560.0,1289,0.261031,0.217881,0.217881,-0.09157,-0.09157,0.235421,1
51601.656,51600.0,1290,0.286513,0.229948,0.229948,-0.099188,-0.099188,0.257222,1
51640.716,51640.0,1291,0.272368,0.216694,0.216694,-0.094017,-0.094017,0.244278,1
51681.306,51680.0,1292,0.269298,0.213751,0.213751,-0.092886,-0.092886,0.241461,1
51721.222,51720.0,1293,0.201992,0.073751,0.073751,0.047114,0.047114,0.101461,1
51760.531,51760.0,1294,0.175836,-0.066249,-0.066249,0.187114,0.187114,-0.038539,1
51801.345,51800.0,1295,0.161296,-0.206249,-0.206249,0.222784,0.222784,-0.178539,1
51840.663,51840.0,1296,0.118548,-0.346249,-0.346249,0.173033,0.173033,-0.318539,1
51880.521,51880.0,1297,0.06875,-0.260123,-0.260123,0.101927,0.101927,-0.258084,1
51921.278,51920.0,1298,0.017187,-0.120123,-0.120123,0.025482,0.025482,-0.118084,1
51961.355,51960.0,1299,0.119174,-0.260123,-0.260123,0.165482,0.165482,-0.258084,1
52000.951,52000.0,1300,0.130775,-0.228155,-0.228155,0.056906,0.056906,-0.118084,1
52041.086,52040.0,1301,0.137059,-0.225629,-0.225629,0.030282,0.030282,0.018648,1
52080.817,52080.0,1302,0.151197,-0.365629,-0.365629,0.160442,0.160442,-0.121352,1
52121.464,52120.0,1303,0.148843,-0.505629,-0.505629,0.206677,0.206677,-0.261352,1
52161.222,52160.0,1304,0.120493,-0.495975,-0.495975,0.176594,0.176594,-0.401352,1
52200.826,52200.0,1305,0.085645,-0.370372,-0.370372,0.127431,0.127431,-0.353657,1
52241.704,52240.0,1306,0.049172,-0.230372,-0.230372,0.073499,0.073499,-0.215073,1
52281.055,52280.0,1307,0.012293,-0.090372,-0.090372,0.018375,0.018375,-0.075073,1
52321.073,52320.0,1308,0.003073,-0.022593,-0.022593,0.004594,0.004594,-0.018768,1
52361.099,52360.0,1309,0.000768,-0.005648,-0.005648,0.001148,0.001148,-0.004692,1
52400.651,52400.0,1310,0.000192,-0.001412,-0.001412,0.000287,0.000287,-0.001173,1
52441.632,52440.0,1311,4.8e-05,-0.000353,-0.000353,7.2e-05,7.2e-05,-0.000293,1
52480.531,52480.0,1312,1.2e-05,-8.8e-05,-8.8e-05,1.8e-05,1.8e-05,-7.3e-05,1
52520.934,52520.0,1313,3e-06,-2.2e-05,-2.2e-05,4e-06,4e-06,-1.8e-05,1
52560.636,52560.0,1314,1e-06,-6e-06,-6e-06,1e-06,1e-06,-5e-06,1
52601.166,52600.0,1315,0.0,-1e-06,-1e-06,0.0,0.0,-1e-06,1
52641.346,52640.0,1316,0.100202,0.041462,0.041462,0.120932,0.120932,0.041462,1
52681.015,52680.0,1317,0.114183,-0.098538,-0.098538,0.043946,0.043946,0.051504,1
52720.671,52720.0,1318,0.118044,-0.169209,-0.169209,0.024756,0.024756,0.054183,1
52760.911,52760.0,1319,0.215841,-0.029209,-0.029209,-0.050223,-0.050223,0.173761,1
52801.528,52800.0,1320,0.272758,0.110791,0.110791,-0.088003,-0.088003,0.239604,1
52841.783,52840.0,1321,0.291629,0.204908,0.204908,-0.099049,-0.099049,0.260226,1
52881.312,52880.0,1322,0.280672,0.216006,0.216006,-0.096405,-0.096405,0.251328,1
52921.656,52920.0,1323,0.225992,0.177586,0.177586,-0.077834,-0.077834,0.202536,1
52960.946,52960.0,1324,0.16038,0.126786,0.126786,-0.05528,-0.05528,0.14377,1
53000.668,53000.0,1325,0.092036,0.072891,0.072891,-0.031731,-0.031731,0.082511,1
53041.376,53040.0,1326,0.023009,0.018223,0.018223,-0.007933,-0.007933,0.020628,1
53080.375,53080.0,1327,0.005752,0.004556,0.004556,-0.001983,-0.001983,0.005157,1
53121.164,53120.0,1328,0.145752,0.144556,0.144556,0.020919,0.020919,0.145157,1
53161.616,53160.0,1329,0.283897,0.233372,0.233372,-0.053275,-0.053275,0.229157,1
53200.834,53200.0,1330,0.143897,0.093372,0.093372,-0.185819,-0.185819,0.089157,1
53241.683,53240.0,1331,0.056436,-0.046628,-0.046628,-0.147346,-0.147346,-0.050843,1
53281.268,53280.0,1332,0.122832,0.093372,0.093372,-0.007346,-0.007346,0.02806,1
53321.708,53320.0,1333,0.11225,0.191524,0.191524,0.132654,0.132654,0.037593,1
53360.547,53360.0,1334,0.082424,0.160001,0.160001,0.145284,0.145284,0.029784,1
53400.565,53400.0,1335,0.047787,0.096061,0.096061,0.092381,0.092381,0.017639,1
53441.197,53440.0,1336,0.011947,0.024015,0.024015,0.023095,0.023095,0.00441,1
53480.61,53480.0,1337,0.002987,0.006004,0.006004,0.005774,0.005774,0.001102,1
53520.772,53520.0,1338,0.000747,0.001501,0.001501,0.001443,0.001443,0.000276,1
53560.672,53560.0,1339,0.000187,0.000375,0.000375,0.000361,0.000361,6.9e-05,1
53601.352,53600.0,1340,4.7e-05,9.4e-05,9.4e-05,9e-05,9e-05,1.7e-05,1
53641.254,53640.0,1341,1.2e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,4e-06,1
53681.996,53680.0,1342,3e-06,6e-06,6e-06,6e-06,6e-06,1e-06,1
53720.775,53720.0,1343,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,1
53761.453,53760.0,1344,0.0,0.0,0.0,0.0,0.0,0.0,1
53800.799,53800.0,1345,0.14,0.14,0.14,0.020059,0.020059,0.14,1
53841.372,53840.0,1346,0.28,0.28,0.28,0.026806,0.026806,0.209327,1
53880.794,53880.0,1347,0.309071,0.260547,0.260547,-0.04982,-0.04982,0.238662,1
53920.737,53920.0,1348,0.277287,0.223773,0.223773,-0.081427,-0.081427,0.238993,1
53961.023,53960.0,1349,0.219337,0.17492,0.17492,-0.072086,-0.072086,0.194244,1
54001.405,54000.0,1350,0.154844,0.123048,0.123048,-0.052508,-0.052508,0.138225,1
54040.523,54040.0,1351,0.088716,0.070421,0.070421,-0.03037,-0.03037,0.079388,1
54080.739,54080.0,1352,0.022179,0.017605,0.017605,-0.007593,-0.007593,0.019847,1
54121.567,54120.0,1353,0.005545,0.004401,0.004401,-0.001898,-0.001898,0.004962,1
54160.984,54160.0,1354,0.001386,0.0011,0.0011,-0.000475,-0.000475,0.00124,1
54200.988,54200.0,1355,0.000347,0.000275,0.000275,-0.000119,-0.000119,0.00031,1
54241.442,54240.0,1356,0.092471,-0.139725,-0.139725,0.014184,0.014184,0.042717,1
54280.497,54280.0,1357,0.115048,-0.183435,-0.183435,0.017689,0.017689,0.053109,1
54321.46,54320.0,1358,0.117727,-0.189571,-0.189571,0.018109,0.018109,0.054338,1
54361.121,54360.0,1359,0.096156,-0.155178,-0.155178,0.014793,0.014793,0.04438,1
54401.585,54400.0,1360,0.068521,-0.11065,-0.11065,0.010541,0.010541,0.031626,1
54440.976,54440.0,1361,0.039372,-0.063591,-0.063591,0.006057,0.006057,0.018172,1
54481.0,54480.0,1362,0.009843,-0.015898,-0.015898,0.001514,0.001514,0.004543,1
54520.884,54520.0,1363,0.002461,-0.003974,-0.003974,0.000379,0.000379,0.001136,1
54560.529,54560.0,1364,0.093205,-0.143974,-0.143974,0.014339,0.014339,0.043017,1
54601.079,54600.0,1365,0.11691,-0.187208,-0.187208,0.017986,0.017986,0.053958,1
54641.257,54640.0,1366,0.146162,-0.122744,-0.122744,-0.0009,-0.0009,0.087861,1
54681.486,54680.0,1367,0.216766,0.017256,0.017256,-0.054789,-0.054789,0.176932,1
54720.792,54720.0,1368,0.249484,0.157256,0.157256,-0.081039,-0.081039,0.219323,1
54760.684,54760.0,1369,0.264807,0.199867,0.199867,-0.090065,-0.090065,0.236325,1
54801.706,54800.0,1370,0.15862,0.059867,0.059867,-0.008298,-0.008298,0.101736,1
54840.811,54840.0,1371,0.132393,-0.080133,-0.080133,0.012193,0.012193,0.068236,1
54880.583,54880.0,1372,0.122561,-0.164549,-0.164549,0.016811,0.016811,0.05835,1
54921.272,54920.0,1373,0.131094,-0.191477,-0.191477,0.010248,0.010248,0.025632,1
54961.498,54960.0,1374,0.183914,-0.239239,-0.239239,-0.015807,-0.015807,-0.080066,1
55000.701,55000.0,1375,0.252841,-0.302606,-0.302606,-0.044175,-0.044175,-0.194984,1
55041.677,55040.0,1376,0.287496,-0.337319,-0.337319,-0.055901,-0.055901,-0.243127,1
55081.011,55080.0,1377,0.300623,-0.351204,-0.351204,-0.059725,-0.059725,-0.259031,1
55122.011,55120.0,1378,0.281198,-0.211204,-0.211204,-0.08598,-0.08598,-0.119031,1
55160.833,55160.0,1379,0.267132,-0.071204,-0.071204,-0.089369,-0.089369,0.020969,1
55200.983,55200.0,1380,0.271246,0.068796,0.068796,-0.092847,-0.092847,0.160969,1
55241.242,55240.0,1381,0.287357,0.191321,0.191321,-0.098917,-0.098917,0.237076,1
55280.906,55280.0,1382,0.305397,0.169462,0.169462,-0.100566,-0.100566,0.211441,1
55321.562,55320.0,1383,0.30174,0.029462,0.029462,-0.082905,-0.082905,0.071441,1
55360.96,55360.0,1384,0.285412,-0.110538,-0.110538,-0.063767,-0.063767,-0.068559,1
55400.756,55400.0,1385,0.228836,-0.200763,-0.200763,-0.048222,-0.048222,-0.144086,1
55440.529,55440.0,1386,0.162198,-0.16561,-0.16561,-0.033576,-0.033576,-0.120653,1
55481.324,55480.0,1387,0.093043,-0.099112,-0.099112,-0.019154,-0.019154,-0.072479,1
55521.027,55520.0,1388,0.023261,-0.024778,-0.024778,-0.004789,-0.004789,-0.01812,1
55561.69,55560.0,1389,0.095199,-0.150584,-0.150584,0.012554,0.012554,0.036725,1
55600.867,55600.0,1390,0.138953,-0.112431,-0.112431,-0.002176,-0.002176,0.082419,1
55641.082,55640.0,1391,0.217198,0.027569,0.027569,-0.055784,-0.055784,0.177493,1
55681.285,55680.0,1392,0.25063,0.162603,0.162603,-0.081646,-0.081646,0.220394,1
55720.559,55720.0,1393,0.266019,0.201938,0.201938,-0.090537,-0.090537,0.237423,1
55761.131,55760.0,1394,0.163505,0.061938,0.061938,-0.007711,-0.007711,0.104125,1
55801.088,55800.0,1395,0.13916,-0.078062,-0.078062,0.013193,0.013193,0.071393,1
55841.003,55840.0,1396,0.128332,-0.170622,-0.170622,0.017689,0.017689,0.061021,1
55880.956,55880.0,1397,0.126578,-0.101542,-0.101542,0.067617,0.067617,0.056662,1
55920.815,55920.0,1398,0.141726,0.038458,0.038458,0.207617,0.207617,0.05681,1
55960.658,55960.0,1399,0.152859,0.178458,0.178458,0.294099,0.294099,0.058238,1
56001.015,56000.0,1400,0.150786,0.276793,0.276793,0.305704,0.305704,0.056774,1
56041.234,56040.0,1401,0.112744,0.223984,0.223984,0.231212,0.231212,0.042336,1
56081.426,56080.0,1402,0.06571,0.133389,0.133389,0.135196,0.135196,0.024656,1
56121.108,56120.0,1403,0.016427,0.033347,0.033347,0.033799,0.033799,0.006164,1
56161.381,56160.0,1404,0.099722,-0.051248,-0.051248,0.072393,0.072393,0.043439,1
56200.932,56200.0,1405,0.141433,0.088752,0.088752,0.212393,0.212393,0.055991,1
56241.772,56240.0,1406,0.164958,0.228752,0.228752,0.320398,0.320398,0.062598,1
56281.249,56280.0,1407,0.166759,0.316071,0.316071,0.338983,0.338983,0.062719,1
56320.714,56320.0,1408,0.04169,0.176071,0.176071,0.399746,0.399746,-0.077281,1
56360.787,56360.0,1409,0.010422,0.036071,0.036071,0.414936,0.414936,-0.217281,1
56401.502,56400.0,1410,0.002606,-0.065982,-0.065982,0.418734,0.418734,-0.31682,1
56441.445,56440.0,1411,0.000651,-0.091496,-0.091496,0.419684,0.419684,-0.341705,1
56481.33,56480.0,1412,0.140651,0.048504,0.048504,0.279684,0.279684,-0.201705,1
56520.514,56520.0,1413,0.268946,0.188504,0.188504,0.139684,0.139684,-0.061705,1
56560.959,56560.0,1414,0.223092,0.166848,0.166848,0.069788,0.069788,0.034944,1
56601.422,56600.0,1415,0.133701,0.101573,0.101573,0.034881,0.034881,0.033921,1
56641.037,56640.0,1416,0.033425,0.025393,0.025393,0.00872,0.00872,0.00848,1
56680.558,56680.0,1417,0.008356,0.006348,0.006348,0.00218,0.00218,0.00212,1
56720.937,56720.0,1418,0.002089,0.001587,0.001587,0.000545,0.000545,0.00053,1
56761.16,56760.0,1419,0.000522,0.000397,0.000397,0.000136,0.000136,0.000133,1
56800.848,56800.0,1420,0.000131,9.9e-05,9.9e-05,3.4e-05,3.4e-05,3.3e-05,1
56840.734,56840.0,1421,0.140131,0.140099,0.140099,-0.06991,-0.06991,0.140033,1
56881.369,56880.0,1422,0.246083,0.202409,0.202409,-0.090253,-0.090253,0.224225,1
56920.805,56920.0,1423,0.271992,0.217528,0.217528,-0.09514,-0.09514,0.244755,1
56961.376,56960.0,1424,0.271001,0.077528,0.077528,-0.069259,-0.069259,0.104755,1
57000.802,57000.0,1425,0.260184,-0.062472,-0.062472,-0.055802,-0.055802,-0.035245,1
57040.485,57040.0,1426,0.170949,-0.202472,-0.202472,0.084198,0.084198,-0.175245,1
57080.904,57080.0,1427,0.154973,-0.342472,-0.342472,0.189402,0.189402,-0.315245,1
57120.705,57120.0,1428,0.15368,-0.482472,-0.482472,0.219755,0.219755,-0.455245,1
57160.42,57160.0,1429,0.124623,-0.503142,-0.503142,0.184243,0.184243,-0.507111,1
57200.548,57200.0,1430,0.088624,-0.380801,-0.380801,0.132263,0.132263,-0.388977,1
57240.403,57240.0,1431,0.05089,-0.240801,-0.240801,0.076167,0.076167,-0.248977,1
57281.278,57280.0,1432,0.012722,-0.100801,-0.100801,0.019042,0.019042,-0.108977,1
57321.324,57320.0,1433,0.003181,-0.0252,-0.0252,0.00476,0.00476,-0.027244,1
57360.595,57360.0,1434,0.000795,-0.0063,-0.0063,0.00119,0.00119,-0.006811,1
57401.311,57400.0,1435,0.000199,-0.001575,-0.001575,0.000298,0.000298,-0.001703,1
57442.013,57440.0,1436,0.109874,0.138425,0.138425,0.140298,0.140298,0.040759,1
57480.818,57480.0,1437,0.122733,-0.001575,-0.001575,0.04973,0.04973,0.054158,1
57521.083,57520.0,1438,0.262733,0.138425,0.138425,0.033529,0.033529,0.1696,1
57561.075,57560.0,1439,0.402733,0.278425,0.278425,0.029477,0.029477,0.211155,1
57600.748,57600.0,1440,0.374909,0.291097,0.291097,0.02319,0.02319,0.179355,1
57640.574,57640.0,1441,0.276545,0.220435,0.220435,0.016345,0.016345,0.129216,1
57680.942,57680.0,1442,0.160545,0.128939,0.128939,0.009359,0.009359,0.074492,1
57721.017,57720.0,1443,0.040136,0.032235,0.032235,0.00234,0.00234,0.018623,1
57760.842,57760.0,1444,0.115818,-0.107765,-0.107765,0.133983,0.133983,-0.121377,1
57801.014,57800.0,1445,0.126715,-0.247765,-0.247765,0.080959,0.080959,-0.106233,1
57840.529,57840.0,1446,0.121092,-0.206379,-0.206379,0.033996,0.033996,0.01471,1
57880.637,57880.0,1447,0.097334,-0.159922,-0.159922,0.018816,0.018816,0.034628,1
57920.926,57920.0,1448,0.06904,-0.112199,-0.112199,0.011581,0.011581,0.029291,1
57961.022,57960.0,1449,0.039613,-0.064159,-0.064159,0.006334,0.006334,0.01764,1
58000.99,58000.0,1450,0.009903,-0.01604,-0.01604,0.001584,0.001584,0.00441,1
58041.016,58040.0,1451,0.002476,-0.00401,-0.00401,0.000396,0.000396,0.001102,1
58081.186,58080.0,1452,0.000619,-0.001002,-0.001002,9.9e-05,9.9e-05,0.000276,1
58121.129,58120.0,1453,0.000155,-0.000251,-0.000251,2.5e-05,2.5e-05,6.9e-05,1
58161.377,58160.0,1454,3.9e-05,-6.3e-05,-6.3e-05,6e-06,6e-06,1.7e-05,1
58200.479,58200.0,1455,1e-05,-1.6e-05,-1.6e-05,2e-06,2e-06,4e-06,1
58241.603,58240.0,1456,2e-06,-4e-06,-4e-06,0.0,0.0,1e-06,1
58280.817,58280.0,1457,1e-06,-1e-06,-1e-06,0.0,0.0,0.0,1
58321.762,58320.0,1458,0.0,-0.0,-0.0,0.0,0.0,0.0,1
58360.425,58360.0,1459,0.097848,-0.14,-0.14,0.078579,0.078579,-0.14,1
58401.241,58400.0,1460,0.144167,-0.28,-0.28,0.198727,0.198727,-0.28,1
58441.906,58440.0,1461,0.157148,-0.42,-0.42,0.231341,0.231341,-0.42,1
58480.687,58480.0,1462,0.149401,-0.56,-0.56,0.223007,0.223007,-0.56,1
58520.936,58520.0,1463,0.223332,-0.42,-0.42,0.083007,0.083007,-0.42,1
58561.507,58560.0,1464,0.243504,-0.32395,-0.32395,-0.016783,-0.016783,-0.28,1
58600.477,58600.0,1465,0.264928,-0.319047,-0.319047,-0.045006,-0.045006,-0.246845,1
58641.105,58640.0,1466,0.124928,-0.274762,-0.274762,-0.183752,-0.183752,-0.309211,1
58681.081,58680.0,1467,0.0516,-0.320097,-0.320097,-0.157827,-0.157827,-0.374607,1
58721.112,58720.0,1468,0.122429,-0.460097,-0.460097,-0.017827,-0.017827,-0.514607,1
58760.56,58760.0,1469,0.103626,-0.439047,-0.439047,0.105072,0.105072,-0.461801,1
58801.134,58800.0,1470,0.062416,-0.299047,-0.299047,0.081032,0.081032,-0.321801,1
58841.689,58840.0,1471,0.015604,-0.159047,-0.159047,0.020258,0.020258,-0.181801,1
58880.587,58880.0,1472,0.097754,-0.19137,-0.19137,0.019504,0.019504,-0.041801,1
58921.216,58920.0,1473,0.14084,-0.05137,-0.05137,0.159504,0.159504,0.034642,1
58960.892,58960.0,1474,0.150657,0.08863,0.08863,0.277986,0.277986,0.051953,1
59001.334,59000.0,1475,0.143902,0.22863,0.22863,0.288611,0.288611,0.052828,1
59041.109,59040.0,1476,0.210896,0.218504,0.218504,0.148611,0.148611,0.160739,1
59081.24,59080.0,1477,0.253658,0.213988,0.213988,0.008611,0.008611,0.220333,1
59120.939,59120.0,1478,0.270232,0.217525,0.217525,-0.069164,-0.069164,0.240506,1
59161.291,59160.0,1479,0.260699,0.207561,0.207561,-0.083891,-0.083891,0.233286,1
59201.331,59200.0,1480,0.251702,0.199826,0.199826,-0.085293,-0.085293,0.225553,1
59241.117,59240.0,1481,0.259868,0.206152,0.206152,-0.089234,-0.089234,0.232958,1
59280.991,59280.0,1482,0.281155,0.222998,0.222998,-0.096856,-0.096856,0.252063,1
59320.912,59320.0,1483,0.286341,0.126775,0.126775,-0.091301,-0.091301,0.166454,1
59360.75,59360.0,1484,0.277718,-0.013225,-0.013225,-0.069,-0.069,0.026454,1
59400.627,59400.0,1485,0.224029,-0.133449,-0.133449,-0.051881,-0.051881,-0.082187,1
59440.703,59440.0,1486,0.159074,-0.120124,-0.120124,-0.036058,-0.036058,-0.079746,1
59480.932,59480.0,1487,0.091302,-0.073412,-0.073412,-0.020559,-0.020559,-0.049537,1
59521.067,59520.0,1488,0.022825,-0.018353,-0.018353,-0.00514,-0.00514,-0.012384,1
59561.431,59560.0,1489,0.005706,-0.004588,-0.004588,-0.001285,-0.001285,-0.003096,1
59601.08,59600.0,1490,0.001427,-0.001147,-0.001147,-0.000321,-0.000321,-0.000774,1
59641.285,59640.0,1491,0.000357,-0.000287,-0.000287,-8e-05,-8e-05,-0.000194,1
59681.195,59680.0,1492,8.9e-05,-7.2e-05,-7.2e-05,-2e-05,-2e-05,-4.8e-05,1
59721.435,59720.0,1493,2.2e-05,-1.8e-05,-1.8e-05,-5e-06,-5e-06,-1.2e-05,1
59761.543,59760.0,1494,6e-06,-4e-06,-4e-06,-1e-06,-1e-06,-3e-06,1
59800.282,59800.0,1495,0.114602,0.139996,0.139996,0.139999,0.139999,0.042974,1
59840.674,59840.0,1496,0.143668,0.272221,0.272221,0.272222,0.272222,0.053875,1
59880.7,59880.0,1497,0.146672,0.296489,0.296489,0.296489,0.296489,0.055002,1
59920.807,59920.0,1498,0.110505,0.226411,0.226411,0.226411,0.226411,0.04144,1
59960.969,59960.0,1499,0.064545,0.132747,0.132747,0.132747,0.132747,0.024204,1
60000.828,60000.0,1500,0.016136,0.033187,0.033187,0.033187,0.033187,0.006051,1
60041.711,60040.0,1501,0.156136,0.173187,0.173187,0.028968,0.028968,0.146051,1
60080.507,60080.0,1502,0.151071,0.033187,0.033187,0.168968,0.168968,0.006051,1
60121.528,60120.0,1503,0.121796,-0.106813,-0.106813,0.168284,0.168284,-0.133949,1
60160.629,60160.0,1504,0.086467,-0.246813,-0.246813,0.126099,0.126099,-0.273949,1
60201.173,60200.0,1505,0.049626,-0.185995,-0.185995,0.073539,0.073539,-0.19628,1
60240.631,60240.0,1506,0.012407,-0.046499,-0.046499,0.018385,0.018385,-0.05628,1
60280.748,60280.0,1507,0.003102,-0.011625,-0.011625,0.004596,0.004596,-0.01407,1
60321.345,60320.0,1508,0.000775,-0.002906,-0.002906,0.001149,0.001149,-0.003517,1
60360.523,60360.0,1509,0.000194,-0.000727,-0.000727,0.000287,0.000287,-0.000879,1
60401.008,60400.0,1510,0.110074,-0.140727,-0.140727,0.140287,0.140287,-0.140879,1
60441.468,60440.0,1511,0.138137,-0.000727,-0.000727,0.263221,0.263221,-0.000879,1
60481.322,60480.0,1512,0.117498,0.139273,0.139273,0.236917,0.236917,0.030892,1
60520.606,60520.0,1513,0.084683,0.148893,0.148893,0.173304,0.173304,0.028464,1
60561.876,60560.0,1514,0.048826,0.094261,0.094261,0.100364,0.100364,0.017486,1
60601.296,60600.0,1515,0.012206,0.023565,0.023565,0.025091,0.025091,0.004372,1
